player,degree,pagerank,degree_centrality,eigenvector_centrality,clustering_coeff,community,matches_played,avg_kills,win_rate
tediousdeer2844,34,5.341428301027749e-05,0.003867151956323931,0.0016505713857124019,0.005926125615452534,1,9,9.666666666666666,0.0
teena,18,4.1441470828093485e-05,0.0020473157415832575,7.02282331437925e-07,0.002451458098311644,11,2,5.5,0.0
teerapong,84,0.00019773287983886493,0.009554140127388535,0.0001697959494466527,0.011052665100181176,16,72,14.333333333333334,0.4722222222222222
teetawat,34,6.441499257148037e-05,0.003867151956323931,6.942220035204422e-06,0.007083893182541148,16,12,14.666666666666666,0.4166666666666667
teets,20,3.77939970407951e-05,0.002274795268425842,0.0009464011291554637,0.007702702631554313,1,4,10.0,0.0
tehx,64,0.00015401618630409683,0.007279344858962694,0.00024103516614271874,0.004886847989978561,9,29,14.655172413793103,0.41379310344827586
tekzik,9,3.148451987993806e-05,0.0010236578707916288,1.3409026749227272e-05,0.011609741670077249,3,2,5.5,0.0
tellfeenzo,73,0.00014270903345289917,0.008303002729754323,3.0274500173459245e-05,0.004832004620580275,3,35,14.542857142857143,0.42857142857142855
tem,55,5.821561050101885e-05,0.006255686988171065,0.003867434538411433,0.006465093057525768,1,16,13.0,0.0625
temperature,284,0.0004256238241928371,0.032302092811646956,0.026428923157891016,0.004104287680747135,1,141,15.609929078014185,0.5319148936170213
tempest,9,3.2113085637908395e-05,0.0010236578707916288,5.64882770868029e-06,0.010342775820067469,3,2,6.0,0.0
tempo,9,2.4288263689583083e-05,0.0010236578707916288,2.408175082367227e-06,0.010294793256857998,3,2,15.0,0.0
tempt,74,8.524859426024206e-05,0.008416742493175615,0.0041807149562480515,0.0060646147854425125,1,27,12.703703703703704,0.14814814814814814
tempura55,9,3.851231721272306e-05,0.0010236578707916288,8.763079539760231e-07,0.01680557918393207,4,4,12.5,0.0
tempz,100,0.0002184308550646534,0.01137397634212921,0.00019414448910985143,0.009363407991655994,16,81,14.530864197530864,0.5432098765432098
tendox,14,3.2105560083101315e-05,0.0015923566878980893,1.3817471987419465e-05,0.01108803855798586,3,4,7.5,0.0
teng,19,3.811768489009811e-05,0.0021610555050045497,1.7521267904043211e-06,0.0058329061753238775,16,4,14.5,0.5
tenic,10,8.137465700839998e-05,0.001137397634212921,6.418068784610552e-07,0.005592789375453718,26,2,11.0,0.0
tenker,9,2.9025795036578212e-05,0.0010236578707916288,1.9400303567058106e-06,0.012150056418337683,3,3,16.333333333333332,0.3333333333333333
tenma,31,7.061703367864706e-05,0.0035259326660600546,3.7528527178624244e-06,0.006186558261155862,14,10,11.5,0.4
tennn,143,0.00027723795905221097,0.016264786169244767,0.0005410670942266913,0.005237995157215759,4,95,15.347368421052632,0.6105263157894737
tensai,107,0.00034024589373530157,0.012170154686078254,0.0006140010525943216,0.011038144077266332,12,115,14.234782608695653,0.5652173913043478
tensaifly,9,4.59524117738724e-05,0.0010236578707916288,1.1370612903227461e-05,0.00981846206586776,1,3,14.0,0.3333333333333333
tenshi,57,0.00010483761821665117,0.006483166515013649,2.626578073842e-05,0.006760530276832161,3,20,14.2,0.2
tenten,56,0.00015460780816045473,0.006369426751592357,1.1494347493751439e-05,0.009991535839831844,4,34,18.941176470588236,0.6176470588235294
tenz,162,0.0002770126178262974,0.018425841674249318,0.01898546951698675,0.007496423909116053,1,119,18.69747899159664,0.5882352941176471
tenzin,49,9.917345625242051e-05,0.005573248407643313,0.0002890538956733671,0.0035524223679773083,7,14,10.428571428571429,0.2857142857142857
tenzki,29,9.106173878128611e-05,0.0032984531392174707,8.062232209405052e-06,0.005848854917982898,3,12,11.416666666666666,0.5833333333333334
teopxd,19,4.250538982602196e-05,0.0021610555050045497,2.7531697086194233e-06,0.012843519112183245,3,7,8.857142857142858,0.2857142857142857
terii,14,6.175936589541872e-05,0.0015923566878980893,5.447120436293411e-07,0.00663458802026009,0,4,10.25,0.5
ternos,46,0.0001203636928197901,0.005232029117379436,1.6070022115315157e-05,0.010580467265992871,14,29,12.482758620689655,0.4827586206896552
terps,9,2.9592546192764882e-05,0.0010236578707916288,0.0001633256610541252,0.0056329253482823366,1,1,4.0,0.0
tesseract,173,0.0003255180853156573,0.01967697907188353,0.00031554258556018854,0.005175500721189529,8,111,16.207207207207208,0.5495495495495496
testingservice69,29,3.8719096936275175e-05,0.0032984531392174707,0.0011152461974485606,0.004711698457768393,1,5,13.4,0.0
tet,27,5.3831023462158865e-05,0.0030709736123748863,1.2624746983671379e-06,0.003543352068831869,16,5,18.0,0.2
tetchra,110,0.00011502486035059958,0.01251137397634213,0.010128015645719097,0.006875556782254435,1,42,13.476190476190476,0.3333333333333333
teto,19,5.500253594127001e-05,0.0021610555050045497,8.139161008910589e-07,0.007835968615263714,4,6,13.833333333333334,0.3333333333333333
tetrixx,17,3.5429908539069826e-05,0.0019335759781619656,4.13644840246143e-06,0.006628958639159139,3,4,10.0,0.0
tex,277,0.0004930312167068378,0.03150591446769791,0.04049307657372662,0.0059720875090829946,1,181,16.740331491712706,0.6906077348066298
texta,98,0.00031063666938869393,0.011146496815286625,0.00112051622825923,0.012922680378082661,12,114,15.456140350877194,0.7894736842105263
tey,9,3.253499235895197e-05,0.0010236578707916288,8.419060377275101e-06,0.009669227000538969,3,2,9.0,0.0
tezos,9,2.9548973464503792e-05,0.0010236578707916288,1.5603857541732552e-06,0.007925065969575332,3,2,13.0,0.0
tezy,9,2.7415601195146042e-05,0.0010236578707916288,0.00021073171643891774,0.005833747708893077,1,1,2.0,0.0
th3pandatank,9,4.113724154742237e-05,0.0010236578707916288,3.268809817319827e-06,0.007071630286265724,15,2,9.0,0.0
thai,18,3.803807526575633e-05,0.0020473157415832575,0.0006228166693031867,0.004394690210713741,1,4,15.25,0.5
that way,9,2.9633070803223757e-05,0.0010236578707916288,0.00011027391073042142,0.006233152143729527,1,1,1.0,0.0
thatgirlpiper,9,2.843818746758044e-05,0.0010236578707916288,0.00019098800905922509,0.00947830961411982,1,2,4.5,0.0
theauri,39,6.687577191434282e-05,0.004435850773430392,5.76326835142219e-06,0.006926240962916177,3,15,10.8,0.4
thebaggetter,30,4.8701303248139544e-05,0.0034121929026387624,0.0007149956708430307,0.005568313401072065,1,7,8.714285714285714,0.0
thebigfiz,154,0.0003090414114091049,0.01751592356687898,0.00024333094780590466,0.0057628885326139944,3,96,13.979166666666666,0.53125
thecady,74,0.00011648956669124877,0.008416742493175615,4.5890236762218144e-05,0.00704049604108627,10,36,16.63888888888889,0.4166666666666667
thecribers,9,2.8639270408993694e-05,0.0010236578707916288,5.979800358939161e-06,0.010937946999938079,10,2,7.0,0.0
thedoctorr,163,0.00026748963204443706,0.01853958143767061,0.00014867142380401894,0.005724689676040069,16,101,13.029702970297029,0.5346534653465347
theduck1nator,19,4.27235948056575e-05,0.0021610555050045497,0.000580767608265995,0.005675474904793889,1,4,5.75,0.25
thee,191,0.00037489297785480395,0.02172429481346679,0.00031412193243689283,0.00508537420529721,16,138,15.173913043478262,0.572463768115942
theia,153,0.00040762967883773034,0.01740218380345769,0.0030947017799151117,0.006299718374109033,7,119,14.100840336134453,0.5882352941176471
theia elina,24,4.691405051752935e-05,0.00272975432211101,1.211784258890923e-07,0.003141176359067233,11,4,10.0,0.25
theinventor,9,3.0030051804511197e-05,0.0010236578707916288,4.630340955365638e-06,0.0084126625440497,3,2,5.5,0.0
thekhoi,9,0.00011372682815876265,0.0010236578707916288,1.909804460721859e-34,0.009523809523809525,5,3,21.666666666666668,0.6666666666666666
them1s,36,5.245406143044869e-05,0.004094631483166515,7.860762629853163e-06,0.004987432302367167,10,11,12.363636363636363,0.36363636363636365
thenightche,106,0.00018424514663854227,0.012056414922656961,8.041316231770479e-05,0.007425638774273885,10,61,15.131147540983607,0.3114754098360656
theory,137,0.0003281921819753138,0.015582347588717016,0.0038753650799070076,0.0046789342211347625,9,87,14.218390804597702,0.5287356321839081
theow,100,0.0002010061218157239,0.01137397634212921,4.6641838072440164e-05,0.008133858849805341,3,61,15.278688524590164,0.36065573770491804
thepedros,9,3.2249057730162206e-05,0.0010236578707916288,3.630838543116047e-07,0.009274981319694347,3,2,6.0,0.0
theprimerio,87,0.0001537833831151266,0.009895359417652412,3.3057568826977815e-05,0.006269356452631474,10,44,15.704545454545455,0.36363636363636365
theronxs,9,3.2236086302673925e-05,0.0010236578707916288,6.207998915188298e-06,0.009152936218180398,3,2,4.5,0.0
thewy,9,4.784430089349579e-05,0.0010236578707916288,1.7423659829893187e-08,0.003213602254877197,9,1,3.0,0.0
thezhan,19,5.257810105092643e-05,0.0021610555050045497,5.98136116059489e-07,0.00825967425276103,0,6,12.333333333333334,0.3333333333333333
thief,340,0.0006185417240680836,0.03867151956323931,0.06781341144072822,0.006151819422953595,1,233,16.28755364806867,0.6437768240343348
thiefy,80,0.00022691730381210095,0.009099181073703368,1.3307065458345256e-05,0.006677737984632166,4,47,16.914893617021278,0.3829787234042553
thieney,15,4.989031835293247e-05,0.0017060964513193812,3.5459470449143706e-05,0.008756029326957538,15,6,12.5,0.8333333333333334
thigwrb,179,0.000241280024351827,0.020359417652411282,0.010565182605043221,0.003916980581088722,1,67,14.880597014925373,0.4626865671641791
thiief,30,4.4503648655510385e-05,0.0034121929026387624,0.0021384212951169085,0.008551816070678085,1,10,15.2,0.5
thinkii,9,2.442187383067211e-05,0.0010236578707916288,1.525142849036675e-06,0.00901700597720683,3,2,8.0,0.0
thinz,25,0.0001116516624124451,0.0028434940855323024,1.1241987791687421e-05,0.007073339805014045,8,10,19.7,0.5
this dat splaaah,14,2.426419570475413e-05,0.0015923566878980893,0.0007952483091686072,0.010345375633112518,1,3,18.333333333333332,0.3333333333333333
thom,132,0.00014969857696235547,0.015013648771610556,0.007912856107562245,0.004663454986353963,1,51,14.568627450980392,0.3333333333333333
thomasthme,9,3.194407415020851e-05,0.0010236578707916288,7.227108866911295e-06,0.010117865812236677,3,2,5.0,0.0
thoomer,125,0.00015649970161218203,0.014217470427661512,0.009185906928130675,0.0051689350096778865,1,54,13.851851851851851,0.3148148148148148
thoooom,27,6.79405947293554e-05,0.0030709736123748863,1.0102771294737248e-05,0.006595636396552007,3,12,13.916666666666666,0.6666666666666666
thorenq,23,3.989958268160061e-05,0.002616014558689718,1.4337589133817626e-05,0.00710388236589312,10,7,9.285714285714286,0.14285714285714285
thornado,9,3.108045045232507e-05,0.0010236578707916288,8.981470484477216e-07,0.008984291209734265,3,2,6.0,0.0
thril,25,6.625700434190307e-05,0.0028434940855323024,1.6124134974705773e-05,0.010937448875578758,8,11,13.272727272727273,0.36363636363636365
thund3r0us,18,7.02424112510836e-05,0.0020473157415832575,5.7519955673995334e-06,0.0027447155859770455,7,3,7.0,0.0
thunderbird,9,2.3984612026419822e-05,0.0010236578707916288,0.00019088412149106243,0.006021344500152937,1,1,6.0,0.0
thunderflash,27,9.396044894364525e-05,0.0030709736123748863,3.78821035401904e-05,0.007972981316704557,8,14,9.785714285714286,0.35714285714285715
thwifo,289,0.0004084659468856899,0.032870791628753414,0.0321619271578111,0.003943951843305528,1,133,14.62406015037594,0.6766917293233082
thykuza,46,0.00010853705604157806,0.005232029117379436,3.455405237846361e-06,0.0065560177164352635,11,19,17.0,0.3684210526315789
thã ng map,43,6.868598148984188e-05,0.0048908098271155595,9.041522582592103e-05,0.010301061212168963,12,18,15.5,0.7222222222222222
tiag0,9,2.664989167585362e-05,0.0010236578707916288,7.238462330482366e-07,0.0047575287733073665,3,1,7.0,0.0
tian,143,0.00022254328179250723,0.016264786169244767,3.605099297304725e-05,0.002938442935233318,3,61,17.524590163934427,0.3442622950819672
tibo,9,2.9665421228680898e-05,0.0010236578707916288,1.755819457679555e-06,0.010436745627457378,3,2,6.0,0.0
ticey,9,5.0946369512836605e-05,0.0010236578707916288,1.2800034443849102e-07,0.006349206349206349,3,2,23.5,1.0
tidus,99,0.00017721837860313567,0.011260236578707917,9.105930521900867e-05,0.007006716962827489,3,51,14.72549019607843,0.39215686274509803
tie,61,8.594922138734422e-05,0.006938125568698817,0.0039351651059909305,0.005695416533181324,1,23,9.391304347826088,0.43478260869565216
tienzo,14,2.601929930819575e-05,0.0015923566878980893,1.110622213068763e-06,0.004295458610389254,10,2,19.5,0.5
tiffaa,44,6.678944397550481e-05,0.005004549590536852,1.50621421467602e-06,0.003934737517111501,11,10,11.5,0.6
tiffae,9,3.31318069024753e-05,0.0010236578707916288,1.0035791804353056e-05,0.01096932943909269,7,3,18.0,0.3333333333333333
tigax,52,8.257992897902075e-05,0.005914467697907188,3.1630477008520447e-06,0.00259280603169826,3,11,12.636363636363637,0.0
tigene,24,7.170908489960925e-05,0.00272975432211101,4.1569272626332655e-06,0.011842035610553126,3,13,13.615384615384615,0.38461538461538464
tiger,25,6.675340884380223e-05,0.0028434940855323024,0.0005852381269048264,0.004747973370036717,1,9,12.222222222222221,0.2222222222222222
tigg,246,0.00045088919569977464,0.027979981801637854,0.040968761600768705,0.005944066972121752,1,163,14.533742331288343,0.6380368098159509
tikal,9,2.9742448927400246e-05,0.0010236578707916288,4.196235896185482e-06,0.009816032683221572,12,2,8.0,0.0
tikex,20,3.135312257971149e-05,0.002274795268425842,1.3430835470965072e-05,0.004293752927542758,3,3,15.666666666666666,0.0
tiki,15,2.937606171270153e-05,0.0017060964513193812,6.472079726664212e-07,0.004765234243658479,10,3,17.0,0.3333333333333333
tiller,9,2.2477926888592366e-05,0.0010236578707916288,0.00011353080172565017,0.003997098163581572,1,1,24.0,0.0
tillo,124,0.00014790069934851106,0.014103730664240218,0.006454600143521602,0.004221510046295547,1,44,13.522727272727273,0.29545454545454547
tim,114,0.00015725344845924445,0.012966333030027298,0.008044116215416878,0.005632469181508668,1,49,14.285714285714286,0.2653061224489796
timatin,9,3.896453934957538e-05,0.0010236578707916288,2.4853858292047003e-07,0.003237211282775723,4,1,13.0,1.0
timburr,35,5.846599728014961e-05,0.003980891719745223,0.0010238928352538734,0.003930654785620456,1,10,10.7,0.1
time,32,5.8578521915818466e-05,0.003639672429481347,3.914929064807244e-05,0.00693319222187271,0,11,12.272727272727273,0.2727272727272727
timea,66,0.00011750466779857786,0.007506824385805278,4.688569296784061e-06,0.0024394798225106508,11,15,14.466666666666667,0.26666666666666666
timja,9,2.949416505461338e-05,0.0010236578707916288,0.00017132103707522347,0.005929055927612985,1,1,3.0,0.0
timm,20,3.9210078729173184e-05,0.002274795268425842,2.8360754882098133e-06,0.008921841333669432,16,7,9.428571428571429,0.14285714285714285
timotiii,9,2.907616480347369e-05,0.0010236578707916288,1.119569711193344e-05,0.010566364778038023,3,2,6.0,0.0
tina,61,0.00011162871582560774,0.006938125568698817,5.40139737020565e-05,0.002929487948981875,11,21,11.571428571428571,0.5238095238095238
tinchoff,50,0.00013044795134778777,0.005686988171064605,1.789153042623263e-05,0.009344788822852496,9,27,13.25925925925926,0.4074074074074074
ting,14,3.225856005682715e-05,0.0015923566878980893,0.0008261131528701465,0.011754055913998427,1,4,10.5,0.0
tinggg2k5,52,0.00011186187363079793,0.005914467697907188,0.00020662831344632997,0.01240694186430497,16,32,13.0625,0.46875
tinylady,132,0.0002619940794568451,0.015013648771610556,2.1375032597457985e-05,0.0025927704787806626,11,48,13.354166666666666,0.5
tio,102,0.0003195440807540234,0.011601455868971792,0.00025772619571274306,0.006321614226141358,9,72,12.694444444444445,0.3472222222222222
tipsy007,14,3.873855811174853e-05,0.0015923566878980893,1.577386817077429e-06,0.0045838317320420156,8,2,9.5,0.5
tiraye,129,0.0003068360079093312,0.014672429481346679,0.00283407194930215,0.005917310425614552,7,81,12.901234567901234,0.43209876543209874
tirexa,9,3.4354659386192136e-05,0.0010236578707916288,1.158680969034824e-07,0.007779218096564707,14,2,13.5,0.0
tishler,14,3.7620968704440944e-05,0.0015923566878980893,5.643009701049346e-07,0.01083741993890519,3,4,13.0,0.0
tisora,123,0.0003173525644179427,0.013989990900818927,0.00030822833611393515,0.00623839123197756,9,80,16.35,0.5125
titan,16,5.694345214439305e-05,0.0018198362147406734,0.00019843404521499174,0.010091535511506608,8,6,14.333333333333334,0.3333333333333333
titanium,14,3.411082712778092e-05,0.0015923566878980893,2.413833443099494e-06,0.005691882689629553,16,3,10.0,0.0
titooh,28,7.645179072114853e-05,0.0031847133757961785,2.654999186851818e-06,0.003779217882882244,9,7,10.714285714285714,0.5714285714285714
tixx,133,0.0003261757894661289,0.015127388535031847,0.0021828628228146908,0.0070519542881359995,12,110,15.854545454545455,0.5818181818181818
tizu,9,3.854763507786403e-05,0.0010236578707916288,1.6908252946932112e-07,0.007198905588888559,3,2,16.0,0.0
tjkhaled,9,2.400476375907423e-05,0.0010236578707916288,3.116226610856253e-05,0.004539382594903095,1,1,7.0,0.0
tk4h,9,3.19266241899378e-05,0.0010236578707916288,1.8794947699979874e-07,0.004496440048686646,9,1,5.0,0.0
tkaz,348,0.0006024671885789939,0.03958143767060965,0.05645963175665602,0.0051460518105101395,1,220,16.513636363636362,0.5181818181818182
tkcc,43,0.00011337480766211183,0.0048908098271155595,2.7744810666311755e-06,0.00835224057000817,0,20,14.75,0.5
tms,74,7.502639147587573e-05,0.008416742493175615,0.005655427747557296,0.006311308383628225,1,24,11.75,0.20833333333333334
tn,31,3.8021087218990894e-05,0.0035259326660600546,0.0008750245109215169,0.003703650825376201,1,5,9.8,0.0
tnkj,35,9.270664472141734e-05,0.003980891719745223,1.5129295903873866e-06,0.005556002317921725,14,13,10.692307692307692,0.15384615384615385
tnl esports,7,0.0001667741989745812,0.0007961783439490446,5.957534765881006e-35,0.011695338090921862,18,5,9.0,0.0
toanbanhay,11,2.318859560190931e-05,0.001251137397634213,3.329517125085544e-06,0.00942533887965,16,2,10.5,0.5
toastyunicorns,66,7.24296688132541e-05,0.007506824385805278,0.0009384501009138236,0.0020793586259292996,1,16,13.375,0.375
tobco,23,5.0485690781094695e-05,0.002616014558689718,1.791237586105861e-06,0.004607138838407215,3,6,10.5,0.3333333333333333
tobi,24,2.7532916697824816e-05,0.00272975432211101,3.5437912840361365e-06,0.006510479733335474,16,4,10.25,0.5
tobo,14,4.0913750397662546e-05,0.0015923566878980893,5.201481940762465e-07,0.004171786888242886,0,2,9.5,0.0
tockers,40,8.830527159889126e-05,0.004549590536851684,7.54495335207513e-05,0.014672269048300917,9,23,12.782608695652174,0.30434782608695654
toezin,9,3.0562489637847096e-05,0.0010236578707916288,3.7140266597534754e-06,0.014724710617974951,9,3,13.0,0.3333333333333333
tofh,18,3.687483425888729e-05,0.0020473157415832575,0.0014597203632412345,0.012272701822450808,1,4,9.5,0.0
toggle,83,0.00013193353416483274,0.009440400363967243,5.709702273073076e-05,0.00609083096297512,16,37,16.18918918918919,0.32432432432432434
toi,14,6.331118647908935e-05,0.0015923566878980893,1.7221123627205732e-05,0.009555807632182044,7,6,14.666666666666666,0.3333333333333333
tokameite,9,2.3163898609346695e-05,0.0010236578707916288,2.1129144388393734e-06,0.006648233603462388,11,1,17.0,0.0
toki,133,0.0002970725102938173,0.015127388535031847,4.273063261819387e-05,0.004313765413249278,11,60,19.883333333333333,0.5166666666666667
tokibbi,14,3.343978339389469e-05,0.0015923566878980893,0.00023821870559555006,0.0035839968588838537,1,2,6.5,0.5
tokio,9,2.3740056975413753e-05,0.0010236578707916288,1.3682475123022614e-06,0.005641795739260024,16,1,8.0,0.0
tokyeoh,14,6.676439760500967e-05,0.0015923566878980893,1.1988643883825173e-05,0.006059476160427047,12,4,17.25,1.0
tokyo,127,0.00016405489918852945,0.014444949954504096,0.009008308673133132,0.00443127802066081,1,53,15.60377358490566,0.39622641509433965
tom1x,14,3.9482960797869744e-05,0.0015923566878980893,6.46512972370405e-07,0.009887520637351403,16,4,13.25,0.0
tomaszy,80,0.0001812594746791205,0.009099181073703368,3.34062246882716e-05,0.007255107023745294,3,47,18.659574468085108,0.7872340425531915
tommy,48,8.476802079871946e-05,0.00545950864422202,0.0007036529475554396,0.008286503531064386,16,27,11.333333333333334,0.48148148148148145
tomzu,18,3.416970295136184e-05,0.0020473157415832575,0.0005135581321433991,0.004524283416401102,1,3,6.666666666666667,0.0
tonbo,44,0.00017424520920522292,0.005004549590536852,1.740422743238652e-06,0.0037052732000684317,4,16,16.125,0.375
tone,38,0.00015739920814321828,0.0043221110100090995,0.0005628179417480021,0.0023593798570316314,26,8,17.25,0.5
tonkeyykong,24,4.60082856843231e-05,0.00272975432211101,0.0006715755241908005,0.0066763539234597205,1,7,7.714285714285714,0.14285714285714285
tonraq,28,4.219646549433153e-05,0.0031847133757961785,0.0006880414723730851,0.00500430548430615,1,7,12.428571428571429,0.2857142857142857
tonyblack,30,6.160239959264494e-05,0.0034121929026387624,2.93099114656749e-06,0.009133820292090108,3,12,15.416666666666666,0.4166666666666667
tonyv,24,3.672280753950325e-05,0.00272975432211101,0.0012053349421556885,0.008694710092008916,1,8,9.75,0.0
toon,37,0.00011787384715844519,0.004208371246587807,9.803600846771902e-06,0.009873583370662613,14,20,13.55,0.45
toosmartna,14,3.1250107494459555e-05,0.0015923566878980893,0.00047961456670538304,0.009540732397441447,1,3,8.666666666666666,0.0
tootsie,9,2.8968942858611875e-05,0.0010236578707916288,7.590974829590385e-05,0.011723294369075725,7,2,4.0,0.0
tooug,44,0.00012098865242520087,0.005004549590536852,2.0449119309202004e-05,0.006048334419978288,9,22,12.954545454545455,0.4090909090909091
toozy,73,0.00010659565938806466,0.008303002729754323,0.001689626869929343,0.002378048953168516,1,19,13.105263157894736,0.3157894736842105
top,34,5.880684930743512e-05,0.003867151956323931,0.001566781318835034,0.005819051244109882,1,9,13.222222222222221,0.2222222222222222
topajz,9,2.943732450165843e-05,0.0010236578707916288,3.803171265642887e-06,0.010293308638809324,3,2,6.5,0.0
toph,59,0.00010883495255468337,0.0067106460418562336,0.0003540655046280926,0.002553032229613932,15,17,16.11764705882353,0.47058823529411764
tor,29,4.0083562956725035e-05,0.0032984531392174707,3.928126702027921e-06,0.004416682811736646,16,5,10.0,0.4
toraneco,83,0.00023739390162653916,0.009440400363967243,2.7290073456792818e-05,0.009045365594949853,4,64,12.34375,0.53125
tori,9,5.040188294376204e-05,0.0010236578707916288,0.00010978025949759504,0.01006809588946335,4,3,7.666666666666667,0.3333333333333333
tormo,9,3.195372583113543e-05,0.0010236578707916288,9.154661439039742e-07,0.01042092260931491,3,2,8.5,0.0
toronto,114,0.00017475757600351146,0.012966333030027298,0.0001282345489696455,0.0051948794380210165,10,59,13.508474576271187,0.4067796610169492
torract,35,5.7675264573922225e-05,0.003980891719745223,0.000268632567489598,0.006829286846038271,7,10,13.9,0.1
torrify,210,0.00027625150358222587,0.02388535031847134,0.012188346430157093,0.003475971909146144,1,94,15.446808510638299,0.43617021276595747
toss,14,3.9482960797869744e-05,0.0015923566878980893,6.46512972370405e-07,0.009887520637351403,16,4,10.5,0.0
tota,65,0.0001115244193345805,0.007393084622383986,5.352912942096348e-06,0.0050478151928644265,3,20,13.15,0.2
totallynotwilltv,9,2.3565367718826114e-05,0.0010236578707916288,0.00010517326573243447,0.005355541596167992,1,1,2.0,0.0
tout,14,3.320233079405215e-05,0.0015923566878980893,2.6790849063081036e-05,0.017698618898911382,12,6,13.166666666666666,0.3333333333333333
touven,117,0.0002813067266044424,0.013307552320291174,0.00018839084679306216,0.011314714520519579,10,108,15.555555555555555,0.39814814814814814
town,71,8.807260787196947e-05,0.008075523202911739,0.004305011360395038,0.005116946026188197,1,25,12.4,0.36
tox1c,34,5.442797080022096e-05,0.003867151956323931,3.203955163958101e-05,0.008857816777759257,12,12,12.583333333333334,0.25
toxiquea,14,3.715604304723213e-05,0.0015923566878980893,9.693692820666479e-07,0.008244474925325512,11,4,8.75,0.0
toy,9,2.0917184223794446e-05,0.0010236578707916288,0.0002845746784735012,0.007093811296857322,1,1,14.0,0.0
toyo,9,3.6163431603524824e-05,0.0010236578707916288,9.793065950318802e-07,0.008011240476340923,12,2,9.0,0.0
tozz,24,5.0343123566332516e-05,0.00272975432211101,8.000402944743118e-06,0.008821775834787712,16,8,14.625,0.125
tpq,29,6.856753266789075e-05,0.0032984531392174707,1.9620030029883076e-06,0.006302122054807588,11,10,13.0,0.5
tr0unc3,14,2.6236902068777285e-05,0.0015923566878980893,4.743214306089005e-06,0.006990784659152945,8,2,10.0,0.0
tr1ck,84,0.00021289599269339016,0.009554140127388535,0.00020988690231456102,0.008310413614610471,8,52,14.442307692307692,0.40384615384615385
tr1cks,40,0.00011435233513763979,0.004549590536851684,2.743426921970127e-06,0.009842548530476355,2,22,16.0,0.45454545454545453
tr1x,56,8.938608946398676e-05,0.006369426751592357,2.4477141844100077e-05,0.008888016776545061,16,26,14.346153846153847,0.5384615384615384
trace102k,54,0.00010572515439205812,0.006141947224749773,8.642614037955396e-06,0.006888042202129457,3,25,14.88,0.28
tracotr,9,4.7564732700286735e-05,0.0010236578707916288,2.745294443926588e-07,0.006979204247438188,15,2,9.5,0.0
traeks,22,3.1119266756578054e-05,0.002502274795268426,0.0008979493461596736,0.005814356010364402,1,5,15.4,0.2
trainer,9,2.1674606374462384e-05,0.0010236578707916288,0.0005705888304544142,0.015480498050736514,1,2,10.5,0.0
trajan1sk,14,4.513352155244386e-05,0.0015923566878980893,1.7415954870605835e-05,0.009139372595544062,9,5,8.8,0.4
tran,10,6.061533117344981e-05,0.001137397634212921,1.58861653037919e-05,0.0053727503914157305,7,2,21.0,0.0
tranz,72,0.000138565940792028,0.00818926296633303,0.00011154071396632735,0.004091106726112745,8,30,15.266666666666667,0.36666666666666664
trauhmatic,29,4.1112712038124096e-05,0.0032984531392174707,0.0006947537090840723,0.0035891897074733833,1,5,9.2,0.0
trayard,9,3.0939570516768366e-05,0.0010236578707916288,4.908695306752131e-07,0.009769141863100805,11,2,13.5,1.0
trayz,24,4.1649596479742545e-05,0.00272975432211101,5.575195523991277e-06,0.012242312947829407,3,8,10.875,0.125
treb,10,4.880082539201143e-05,0.001137397634212921,2.350607678433386e-06,0.005906576553482204,7,2,14.0,1.0
treelover,85,0.00021757587238091275,0.009667879890809828,4.227106320380558e-05,0.007152384631116,3,53,13.79245283018868,0.5471698113207547
trengis97,9,2.467694454647396e-05,0.0010236578707916288,5.181900595320472e-07,0.0058551477482148865,3,1,7.0,0.0
trensiq,14,3.659391986429469e-05,0.0015923566878980893,0.001150082416950086,0.014912978121159976,1,7,11.857142857142858,0.42857142857142855
trent,271,0.0004275830355534448,0.030823475887170156,0.038404082308978446,0.004974415466520918,1,158,16.329113924050635,0.5949367088607594
trepenn,19,5.326321588710168e-05,0.0021610555050045497,5.307414026479557e-06,0.015191304872916537,10,12,10.833333333333334,0.4166666666666667
tretli,69,0.00010928498279829,0.007848043676069155,7.856371212217366e-06,0.0030453419141826432,11,17,10.647058823529411,0.29411764705882354
trev,9,2.9601889469763495e-05,0.0010236578707916288,0.0002972998382206097,0.006809872285470526,1,1,1.0,0.0
trexx,177,0.0003444311159535144,0.0201319381255687,0.0006588590567936686,0.0038043079009315627,3,95,17.08421052631579,0.6105263157894737
trick,407,0.0007644570584717281,0.04629208371246588,0.0838239936270234,0.004903794259006471,1,283,14.007067137809187,0.5795053003533569
tricky,76,0.00014081628685657868,0.008644222020018199,7.935998231917969e-05,0.007857363551119885,8,40,17.0,0.375
trigga,14,3.684253426462653e-05,0.0015923566878980893,6.578504786961212e-06,0.015420099794811107,12,6,13.833333333333334,0.3333333333333333
triiggr,16,3.217482656107891e-05,0.0018198362147406734,0.00036068646724746997,0.006192476368991278,1,3,8.0,0.0
trill,361,0.0006234051404033665,0.041060054595086444,0.06312012934678021,0.004335190960560662,1,222,14.405405405405405,0.5990990990990991
trinity,110,0.00034990164054004436,0.01251137397634213,1.6532936048641688e-05,0.005261009963517724,0,70,17.771428571428572,0.5571428571428572
